2024-11-29 14:09:12,007 - 14:09:11.426; 2; 6; 160830; 9981709015197; 1732885751605483308; 1732885751658591141; 282321782; 1732885751966703283; 1732885752003781160; 0; 70/70; happy; 54
2024-11-29 14:09:12,601 - 14:09:12.008; 2; 7; 154911; 9981709015197; 1732885752221399583; 1732885752263555551; 248329959; 1732885752533724761; 1732885752596852818; 0; 70/70; None; 53
2024-11-29 14:09:13,356 - 14:09:12.601; 2; 8; 159371; 9981709015197; 1732885752938511671; 1732885752845273945; 301627297; 1732885753341931762; 1732885753352851811; 0; 70/70; neutral; 56
2024-11-29 14:09:14,137 - 14:09:13.357; 2; 9; 136689; 9981709015197; 1732885753541772547; 1732885753564952031; 302089226; 1732885753925451697; 1732885754133231659; 0; 70/70; happy; 54
2024-11-29 14:09:15,056 - 14:09:14.137; 2; 10; 149083; 9981709015197; 1732885754576509559; 1732885754653986498; 289750406; 1732885754930232825; 1732885755054516148; 0; 70/70; happy; 54
2024-11-29 14:09:15,775 - 14:09:15.056; 3; 0; 140544; 9981709015197; 1732885755290740483; 1732885755279030733; 347761215; 1732885755705458110; 1732885755771621236; 0; 70/70; happy; 54
2024-11-29 14:09:16,686 - 14:09:15.776; 3; 1; 135250; 9981709015197; 1732885756182832853; 1732885756277056935; 393369496; 1732885756734590011; 1732885756682239625; 0; 70/70; happy; 54
2024-11-29 14:09:17,618 - 14:09:16.686; 3; 2; 142603; 9981709015197; 1732885756929789663; 1732885756991703004; 436362597; 1732885757456210141; 1732885757614861439; 0; 70/70; happy; 54
2024-11-29 14:09:18,438 - 14:09:17.619; 3; 3; 139179; 9981709015197; 1732885757954120796; 1732885758017522253; 339314428; 1732885758387063192; 1732885758434038911; 0; 70/70; happy; 54
2024-11-29 14:09:19,258 - 14:09:18.439; 3; 4; 150641; 9981709015197; 1732885758775056046; 1732885758835976053; 344921323; 1732885759244502947; 1732885759254013241; 0; 70/70; happy; 54
2024-11-29 14:09:19,974 - 14:09:19.258; 3; 5; 153171; 9981709015197; 1732885759492652318; 1732885759547307816; 288913253; 1732885759837224970; 1732885759970021729; 0; 70/70; neutral; 56
2024-11-29 14:09:20,606 - 14:09:19.974; 3; 6; 160830; 9981709015197; 1732885760208018471; 1732885760200656433; 285622863; 1732885760563412297; 1732885760601791585; 0; 70/70; happy; 54
2024-11-29 14:09:21,337 - 14:09:20.606; 3; 7; 154911; 9981709015197; 1732885760892934631; 1732885760983860742; 256875172; 1732885761033104555; 1732885761333429394; 0; 70/70; None; 53
2024-11-29 14:09:22,125 - 14:09:21.337; 3; 8; 159371; 9981709015197; 1732885761537291020; 1732885761566537286; 309766784; 1732885761826786661; 1732885762120509162; 0; 70/70; neutral; 56
2024-11-29 14:09:22,887 - 14:09:22.125; 3; 9; 136689; 9981709015197; 1732885762459760186; 1732885762532749089; 308697397; 1732885762865223207; 1732885762883076047; 0; 70/70; happy; 54
2024-11-29 14:09:23,763 - 14:09:22.887; 3; 10; 149083; 9981709015197; 1732885763350762487; 1732885763537317059; 290813302; 1732885763761055132; 1732885763759506167; 0; 70/70; happy; 54
2024-11-29 14:09:24,787 - 14:09:23.763; 4; 0; 140544; 9981709015197; 1732885764097194891; 1732885764150489638; 364923470; 1732885764544659779; 1732885764782862688; 0; 70/70; happy; 54
2024-11-29 14:09:25,913 - 14:09:24.787; 4; 1; 135250; 9981709015197; 1732885765227433285; 1732885765352359551; 409416115; 1732885765700961807; 1732885765909256252; 0; 70/70; happy; 54
2024-11-29 14:09:26,835 - 14:09:25.913; 4; 2; 142603; 9981709015197; 1732885766147221624; 1732885766160791236; 441167092; 1732885766645573827; 1732885766830873559; 0; 70/70; happy; 54
2024-11-29 14:09:27,654 - 14:09:26.835; 4; 3; 139179; 9981709015197; 1732885767170022419; 1732885767085269185; 328090516; 1732885767508349522; 1732885767649858302; 0; 70/70; happy; 54
2024-11-29 14:09:28,576 - 14:09:27.654; 4; 4; 150641; 9981709015197; 1732885767990967388; 1732885768056105571; 343012826; 1732885768408504628; 1732885768571668868; 0; 70/70; happy; 54
2024-11-29 14:09:29,395 - 14:09:28.576; 4; 5; 153171; 9981709015197; 1732885768809443080; 1732885768810585697; 293359054; 1732885769274359442; 1732885769391500232; 0; 70/70; neutral; 56
2024-11-29 14:09:30,166 - 14:09:29.396; 4; 6; 160830; 9981709015197; 1732885769731430693; 1732885769809264357; 273835743; 1732885769997913401; 1732885770162360845; 0; 70/70; happy; 54
2024-11-29 14:09:31,033 - 14:09:30.166; 4; 7; 154911; 9981709015197; 1732885770344334959; 1732885770397544639; 256011310; 1732885770650747540; 1732885771028937172; 0; 70/70; None; 53
2024-11-29 14:09:32,057 - 14:09:31.033; 4; 8; 159371; 9981709015197; 1732885771471984655; 1732885771442250126; 298069976; 1732885771837011053; 1732885772053166170; 0; 70/70; neutral; 56
2024-11-29 14:09:32,877 - 14:09:32.058; 4; 9; 136689; 9981709015197; 1732885772361393305; 1732885772392857472; 318780164; 1732885772765620607; 1732885772872542883; 0; 70/70; happy; 54
2024-11-29 14:09:33,901 - 14:09:32.877; 4; 10; 149083; 9981709015197; 1732885773212938776; 1732885773289667805; 302721007; 1732885773568923573; 1732885773896509027; 0; 70/70; happy; 54
2024-11-29 14:09:34,822 - 14:09:33.901; 5; 0; 140544; 9981709015197; 1732885774237409342; 1732885774144834740; 344996057; 1732885774669613048; 1732885774817917231; 0; 70/70; happy; 54
2024-11-29 14:09:35,846 - 14:09:34.822; 5; 1; 135250; 9981709015197; 1732885775057490797; 1732885775127207903; 398327605; 1732885775547833280; 1732885775841853630; 0; 70/70; happy; 54
2024-11-29 14:09:36,665 - 14:09:35.846; 5; 2; 142603; 9981709015197; 1732885775998899231; 1732885776029678085; 456020091; 1732885776551371987; 1732885776661417427; 0; 70/70; happy; 54
2024-11-29 14:09:37,587 - 14:09:36.666; 5; 3; 139179; 9981709015197; 1732885777002028051; 1732885777073741690; 338071980; 1732885777430993202; 1732885777582895961; 0; 70/70; happy; 54
2024-11-29 14:09:38,304 - 14:09:37.587; 5; 4; 150641; 9981709015197; 1732885777821327230; 1732885777819263682; 338814852; 1732885778257710793; 1732885778299727357; 0; 70/70; happy; 54
2024-11-29 14:09:39,019 - 14:09:38.305; 5; 5; 153171; 9981709015197; 1732885778537659873; 1732885778519981408; 296235779; 1732885778893506968; 1732885779016193593; 0; 70/70; neutral; 56
2024-11-29 14:09:39,942 - 14:09:39.020; 5; 6; 160830; 9981709015197; 1732885779356194724; 1732885779410630562; 270909770; 1732885779788638603; 1732885779938900527; 0; 70/70; happy; 54
2024-11-29 14:09:40,760 - 14:09:39.943; 5; 7; 154911; 9981709015197; 1732885780380723261; 1732885780450124358; 251286478; 1732885780624008746; 1732885780756301694; 0; 70/70; None; 53
2024-11-29 14:09:41,581 - 14:09:40.760; 5; 8; 159371; 9981709015197; 1732885780994984212; 1732885781046109318; 302705760; 1732885781462245998; 1732885781577397479; 0; 70/70; neutral; 56
2024-11-29 14:09:42,338 - 14:09:41.581; 5; 9; 136689; 9981709015197; 1732885781914894138; 1732885782031262239; 301789015; 1732885782336620595; 1732885782334657156; 0; 70/70; happy; 54
2024-11-29 14:09:43,014 - 14:09:42.339; 5; 10; 149083; 9981709015197; 1732885782531797234; 1732885782552421852; 287583737; 1732885782879661869; 1732885783009967617; 0; 70/70; happy; 54
2024-11-29 14:09:43,731 - 14:09:43.014; 6; 0; 140544; 9981709015197; 1732885783249070648; 1732885783287153190; 352773487; 1732885783719636808; 1732885783726803052; 0; 70/70; happy; 54
2024-11-29 14:09:44,755 - 14:09:43.731; 6; 1; 135250; 9981709015197; 1732885784168654245; 1732885784209509343; 400040664; 1732885784632005728; 1732885784751073757; 0; 70/70; happy; 54
2024-11-29 14:09:45,776 - 14:09:44.756; 6; 2; 142603; 9981709015197; 1732885785090598571; 1732885785155018555; 441870296; 1732885785576913822; 1732885785774701875; 0; 70/70; happy; 54
2024-11-29 14:09:46,497 - 14:09:45.777; 6; 3; 139179; 9981709015197; 1732885786013002249; 1732885786017786545; 324250090; 1732885786467095346; 1732885786492856640; 0; 70/70; happy; 54
2024-11-29 14:09:47,265 - 14:09:46.497; 6; 4; 150641; 9981709015197; 1732885786832976724; 1732885786884926200; 336360736; 1732885787148003117; 1732885787261299946; 0; 70/70; happy; 54
2024-11-29 14:09:47,927 - 14:09:47.265; 6; 5; 153171; 9981709015197; 1732885787448345994; 1732885787483371278; 288147696; 1732885787800362664; 1732885787925066877; 0; 70/70; neutral; 56
2024-11-29 14:09:48,852 - 14:09:47.927; 6; 6; 160830; 9981709015197; 1732885788264860423; 1732885788309928592; 274904182; 1732885788694885955; 1732885788848117737; 0; 70/70; happy; 54
2024-11-29 14:09:49,668 - 14:09:48.853; 6; 7; 154911; 9981709015197; 1732885789185693610; 1732885789252624034; 251876249; 1732885789511121733; 1732885789666081159; 0; 70/70; None; 53
2024-11-29 14:09:50,316 - 14:09:49.668; 6; 8; 159371; 9981709015197; 1732885789902581775; 1732885789893511761; 299883966; 1732885790307545428; 1732885790312556829; 0; 70/70; neutral; 56
2024-11-29 14:09:51,104 - 14:09:50.317; 6; 9; 136689; 9981709015197; 1732885790619590996; 1732885790686633763; 308391796; 1732885791008210750; 1732885791099898059; 0; 70/70; happy; 54
2024-11-29 14:09:51,838 - 14:09:51.105; 6; 10; 149083; 9981709015197; 1732885791441289401; 1732885791491056965; 290287549; 1732885791710672284; 1732885791834156317; 0; 70/70; happy; 54
2024-11-29 14:09:52,742 - 14:09:51.838; 7; 0; 140544; 9981709015197; 1732885792158531233; 1732885792243197184; 347110422; 1732885792559567246; 1732885792738177528; 0; 70/70; happy; 54
2024-11-29 14:09:53,561 - 14:09:52.742; 7; 1; 135250; 9981709015197; 1732885792975942596; 1732885792953440925; 397891412; 1732885793439469338; 1732885793557261276; 0; 70/70; happy; 54
2024-11-29 14:09:54,484 - 14:09:53.562; 7; 2; 142603; 9981709015197; 1732885793794001372; 1732885793837934026; 441434441; 1732885794306032057; 1732885794479177406; 0; 70/70; happy; 54
2024-11-29 14:09:55,405 - 14:09:54.484; 7; 3; 139179; 9981709015197; 1732885794820554228; 1732885794880634892; 326979014; 1732885795233939016; 1732885795400793443; 0; 70/70; happy; 54
2024-11-29 14:09:56,224 - 14:09:55.405; 7; 4; 150641; 9981709015197; 1732885795741601875; 1732885795649147408; 335920251; 1732885796166711659; 1732885796219956601; 0; 70/70; happy; 54
2024-11-29 14:09:56,871 - 14:09:56.225; 7; 5; 153171; 9981709015197; 1732885796457992813; 1732885796490703102; 287743030; 1732885796860665143; 1732885796867795706; 0; 70/70; neutral; 56
2024-11-29 14:09:57,555 - 14:09:56.872; 7; 6; 160830; 9981709015197; 1732885797070902991; 1732885797088744508; 275376100; 1732885797403926579; 1732885797551113768; 0; 70/70; happy; 54
2024-11-29 14:09:58,228 - 14:09:57.556; 7; 7; 154911; 9981709015197; 1732885797889748176; 1732885797772246045; 246667389; 1732885798212723156; 1732885798224152596; 0; 70/70; None; 53
2024-11-29 14:09:58,887 - 14:09:58.228; 7; 8; 159371; 9981709015197; 1732885798403844245; 1732885798444016161; 298133670; 1732885798764032632; 1732885798882567979; 0; 70/70; neutral; 56
2024-11-29 14:09:59,808 - 14:09:58.887; 7; 9; 136689; 9981709015197; 1732885799293906173; 1732885799367939796; 302469627; 1732885799571900334; 1732885799803978430; 0; 70/70; happy; 54
2024-11-29 14:10:00,564 - 14:09:59.808; 7; 10; 149083; 9981709015197; 1732885800143399252; 1732885800207952230; 291939935; 1732885800533457856; 1732885800559714229; 0; 70/70; happy; 54
2024-11-29 14:10:01,344 - 14:10:00.564; 8; 0; 140544; 9981709015197; 1732885800759037313; 1732885800774153427; 349433908; 1732885801157099517; 1732885801339743698; 0; 70/70; happy; 54
2024-11-29 14:10:02,368 - 14:10:01.344; 8; 1; 135250; 9981709015197; 1732885801682058669; 1732885801735004671; 432899271; 1732885802191636513; 1732885802364000082; 0; 70/70; happy; 54
2024-11-29 14:10:03,392 - 14:10:02.368; 8; 2; 142603; 9981709015197; 1732885802702526825; 1732885802603522358; 448586893; 1732885803235649002; 1732885803388043593; 0; 70/70; happy; 54
2024-11-29 14:10:04,182 - 14:10:03.393; 8; 3; 139179; 9981709015197; 1732885803728645027; 1732885803790579636; 333781819; 1732885804161950057; 1732885804178565675; 0; 70/70; happy; 54
2024-11-29 14:10:05,030 - 14:10:04.183; 8; 4; 150641; 9981709015197; 1732885804545997083; 1732885804635929705; 335056678; 1732885804959344165; 1732885805026476114; 0; 70/70; happy; 54
2024-11-29 14:10:05,952 - 14:10:05.030; 8; 5; 153171; 9981709015197; 1732885805365288963; 1732885805411386447; 283674289; 1732885805703890216; 1732885805948087462; 0; 70/70; neutral; 56
