2024-12-03 08:56:19,638 - 08:56:19.098; 26; 5; 153171; 4263744495820; 1733212579180839719; 1.733212579196105e+18; 279762555; 1733212579554059067; 1733212579614334680; -56; 54/70; neutral; 56
2024-12-03 08:56:20,175 - 08:56:19.638; 26; 6; 160830; 4263744495820; 1733212579717964190; 1.733212579737233e+18; 277667893; 1733212580091811581; 1733212580152139374; -56; 54/70; happy; 54
2024-12-03 08:56:20,712 - 08:56:20.175; 26; 7; 154911; 4263744495820; 1733212580256976732; 1.7332125802750835e+18; 274910458; 1733212580628681546; 1733212580688413312; -56; 54/70; None; 53
2024-12-03 08:56:21,278 - 08:56:20.712; 26; 8; 159371; 4263744495820; 1733212580793069967; 1.7332125808062482e+18; 308503195; 1733212581193982097; 1733212581254604568; -56; 54/70; neutral; 56
2024-12-03 08:56:21,848 - 08:56:21.278; 26; 9; 136689; 4263744495820; 1733212581358982457; 1.733212581372359e+18; 313210761; 1733212581764119443; 1733212581824627854; -56; 54/70; happy; 54
2024-12-03 08:56:22,393 - 08:56:21.848; 26; 10; 149083; 4263744495820; 1733212581928076648; 1.7332125819408486e+18; 292941117; 1733212582310560560; 1733212582369961933; -56; 54/70; happy; 54
2024-12-03 08:56:23,015 - 08:56:22.393; 27; 0; 140544; 4263744495820; 1733212582472809756; 1.733212582482701e+18; 371040905; 1733212582931094711; 1733212582991128779; -56; 54/70; happy; 54
2024-12-03 08:56:23,691 - 08:56:23.015; 27; 1; 135250; 4263744495820; 1733212583096319384; 1.7332125831108516e+18; 420550867; 1733212583607826232; 1733212583667812768; -56; 54/70; happy; 54
2024-12-03 08:56:24,395 - 08:56:23.692; 27; 2; 142603; 4263744495820; 1733212583771858243; 1.7332125837916004e+18; 443728418; 1733212584311725502; 1733212584372519818; -56; 54/70; happy; 54
2024-12-03 08:56:25,001 - 08:56:24.396; 27; 3; 139179; 4263744495820; 1733212584475960796; 1.7332125844993907e+18; 340461277; 1733212584915843160; 1733212584977210509; -56; 54/70; happy; 54
2024-12-03 08:56:25,606 - 08:56:25.001; 27; 4; 150641; 4263744495820; 1733212585079626705; 1.733212585098286e+18; 347181363; 1733212585522494885; 1733212585582494917; -56; 54/70; happy; 54
2024-12-03 08:56:26,157 - 08:56:25.606; 27; 5; 153171; 4263744495820; 1733212585684060046; 1.7332125857024161e+18; 296502324; 1733212586073313179; 1733212586134214896; -56; 54/70; neutral; 56
2024-12-03 08:56:26,703 - 08:56:26.158; 27; 6; 160830; 4263744495820; 1733212586236384165; 1.7332125862575685e+18; 284940019; 1733212586618486481; 1733212586680002137; -56; 54/70; happy; 54
2024-12-03 08:56:27,216 - 08:56:26.703; 27; 7; 154911; 4263744495820; 1733212586783935812; 1.733212586803103e+18; 252565550; 1733212587132947827; 1733212587193156529; -56; 54/70; None; 53
2024-12-03 08:56:27,782 - 08:56:27.217; 27; 8; 159371; 4263744495820; 1733212587295844263; 1.7332125873154301e+18; 306696377; 1733212587698468752; 1733212587758381783; 55/70; -55; neutral; 56
2024-12-03 08:56:28,347 - 08:56:27.782; 27; 9; 136689; 4263744495820; 1733212587860496221; 1.7332125878760156e+18; 312540670; 1733212588263816253; 1733212588324506142; -56; 54/70; happy; 54
2024-12-03 08:56:28,892 - 08:56:28.348; 27; 10; 149083; 4263744495820; 1733212588428887700; 1.733212588440319e+18; 290678079; 1733212588810145264; 1733212588869721657; -56; 54/70; happy; 54
2024-12-03 08:56:29,491 - 08:56:28.893; 28; 0; 140544; 4263744495820; 1733212588971376718; 1.7332125889822164e+18; 350637389; 1733212589408527564; 1733212589467393512; -56; 54/70; happy; 54
2024-12-03 08:56:30,154 - 08:56:29.491; 28; 1; 135250; 4263744495820; 1733212589572393077; 1.733212589586213e+18; 408602736; 1733212590070431840; 1733212590130732616; -56; 54/70; happy; 54
2024-12-03 08:56:30,863 - 08:56:30.154; 28; 2; 142603; 4263744495820; 1733212590236433380; 1.7332125902496202e+18; 453602766; 1733212590781426672; 1733212590839870923; -56; 54/70; happy; 54
2024-12-03 08:56:31,446 - 08:56:30.863; 28; 3; 139179; 4263744495820; 1733212590944803375; 1.7332125909616161e+18; 323553397; 1733212591362763464; 1733212591422451845; 55/70; -55; happy; 54
2024-12-03 08:56:32,038 - 08:56:31.446; 28; 4; 150641; 4263744495820; 1733212591526982419; 1.7332125915405765e+18; 340956425; 1733212591956642412; 1733212592016840393; -56; 54/70; happy; 54
2024-12-03 08:56:32,578 - 08:56:32.038; 28; 5; 153171; 4263744495820; 1733212592115927537; 1.7332125921345382e+18; 284035684; 1733212592493797385; 1733212592555235144; -56; 54/70; neutral; 56
2024-12-03 08:56:33,116 - 08:56:32.578; 28; 6; 160830; 4263744495820; 1733212592655709801; 1.7332125926757896e+18; 280935625; 1733212593032414498; 1733212593093593816; -56; 54/70; happy; 54
2024-12-03 08:56:33,616 - 08:56:33.117; 28; 7; 154911; 4263744495820; 1733212593195651233; 1.733212593212149e+18; 245038050; 1733212593531841658; 1733212593592660158; -56; 54/70; None; 53
2024-12-03 08:56:34,185 - 08:56:33.616; 28; 8; 159371; 4263744495820; 1733212593696979326; 1.7332125937119933e+18; 305694681; 1733212594100640738; 1733212594162152548; -56; 54/70; neutral; 56
2024-12-03 08:56:34,746 - 08:56:34.185; 28; 9; 136689; 4263744495820; 1733212594264464045; 1.733212594281815e+18; 305489947; 1733212594663158396; 1733212594722603492; -56; 54/70; happy; 54
2024-12-03 08:56:35,316 - 08:56:34.747; 28; 10; 149083; 4263744495820; 1733212594827411327; 1.7332125948470738e+18; 311031366; 1733212595235421091; 1733212595293889365; -56; 54/70; happy; 54
2024-12-03 08:56:35,924 - 08:56:35.316; 29; 0; 140544; 4263744495820; 1733212595395353295; 1.733212595410569e+18; 353964124; 1733212595840035798; 1733212595900417588; 55/70; -55; happy; 54
2024-12-03 08:56:36,572 - 08:56:35.924; 29; 1; 135250; 4263744495820; 1733212596003823773; 1.7332125960186337e+18; 394061154; 1733212596490336756; 1733212596549124245; -56; 54/70; happy; 54
2024-12-03 08:56:37,271 - 08:56:36.573; 29; 2; 142603; 4263744495820; 1733212596651414947; 1.7332125966699187e+18; 442496469; 1733212597186768410; 1733212597247607408; -56; 54/70; happy; 54
2024-12-03 08:56:37,848 - 08:56:37.271; 29; 3; 139179; 4263744495820; 1733212597350861553; 1.7332125973689006e+18; 322411548; 1733212597766400117; 1733212597825648034; -56; 54/70; happy; 54
2024-12-03 08:56:38,440 - 08:56:37.848; 29; 4; 150641; 4263744495820; 1733212597927512321; 1.7332125979404593e+18; 339657144; 1733212598356811876; 1733212598416786581; -56; 54/70; happy; 54
2024-12-03 08:56:38,972 - 08:56:38.440; 29; 5; 153171; 4263744495820; 1733212598519396314; 1.733212598533586e+18; 280104091; 1733212598889018616; 1733212598949418962; 63/70; -47; neutral; 56
2024-12-03 08:56:39,504 - 08:56:38.972; 29; 6; 160830; 4263744495820; 1733212599051507985; 1.7332125990672993e+18; 277589461; 1733212599421487618; 1733212599481179215; -56; 54/70; happy; 54
2024-12-03 08:56:40,014 - 08:56:39.504; 29; 7; 154911; 4263744495820; 1733212599584039683; 1.7332125996022687e+18; 250039160; 1733212599930832974; 1733212599990429766; -56; 54/70; None; 53
2024-12-03 08:56:40,580 - 08:56:40.014; 29; 8; 159371; 4263744495820; 1733212600090874697; 1.7332126001096246e+18; 313603447; 1733212600497795022; 1733212600556058855; -56; 54/70; neutral; 56
2024-12-03 08:56:41,130 - 08:56:40.580; 29; 9; 136689; 4263744495820; 1733212600658840538; 1.7332126006720218e+18; 300323934; 1733212601047457122; 1733212601105886802; -56; 54/70; happy; 54
2024-12-03 08:56:41,664 - 08:56:41.130; 29; 10; 149083; 4263744495820; 1733212601207531285; 1.7332126012262141e+18; 280046321; 1733212601582729643; 1733212601641071835; -56; 54/70; happy; 54
2024-12-03 08:56:42,258 - 08:56:41.665; 30; 0; 140544; 4263744495820; 1733212601742985791; 1.7332126017603023e+18; 338558196; 1733212602173710546; 1733212602234615749; -56; 54/70; happy; 54
2024-12-03 08:56:42,903 - 08:56:42.258; 30; 1; 135250; 4263744495820; 1733212602334691522; 1.7332126023494638e+18; 389586873; 1733212602819634407; 1733212602874387168; -56; 54/70; happy; 54
2024-12-03 08:56:43,592 - 08:56:42.904; 30; 2; 142603; 4263744495820; 1733212602982784058; 1.7332126029936602e+18; 440036880; 1733212603509349706; 1733212603568892380; -56; 54/70; happy; 54
2024-12-03 08:56:44,168 - 08:56:43.593; 30; 3; 139179; 4263744495820; 1733212603671292897; 1.733212603689534e+18; 321853769; 1733212604086852770; 1733212604144522786; -56; 54/70; happy; 54
2024-12-03 08:56:44,755 - 08:56:44.169; 30; 4; 150641; 4263744495820; 1733212604247873639; 1.7332126042659205e+18; 329716505; 1733212604672924798; 1733212604732520858; -56; 54/70; happy; 54
2024-12-03 08:56:45,426 - 08:56:44.755; 30; 5; 153171; 4263744495820; 1733212604836398941; 1.7332126048540608e+18; 279744685; 1733212605342620952; 1733212605400862989; -56; 54/70; neutral; 56
2024-12-03 08:56:45,956 - 08:56:45.426; 30; 6; 160830; 4263744495820; 1733212605506802596; 1.7332126055299382e+18; 268239142; 1733212605874444011; 1733212605933383878; -56; 54/70; happy; 54
2024-12-03 08:56:46,467 - 08:56:45.957; 30; 7; 154911; 4263744495820; 1733212606037938975; 1.7332126060527654e+18; 253096170; 1733212606384471114; 1733212606443742937; -56; 54/70; None; 53
2024-12-03 08:56:47,017 - 08:56:46.467; 30; 8; 159371; 4263744495820; 1733212606547399121; 1.7332126065653268e+18; 293615537; 1733212606935463783; 1733212606994305691; -56; 54/70; neutral; 56
2024-12-03 08:56:47,572 - 08:56:47.017; 30; 9; 136689; 4263744495820; 1733212607094766046; 1.7332126071095112e+18; 306078806; 1733212607489432531; 1733212607548169457; 63/70; -47; happy; 54
2024-12-03 08:56:48,109 - 08:56:47.573; 30; 10; 149083; 4263744495820; 1733212607652085915; 1.7332126076652833e+18; 284951559; 1733212608025679321; 1733212608085821194; -56; 54/70; happy; 54
2024-12-03 08:56:48,718 - 08:56:48.109; 31; 0; 140544; 4263744495820; 1733212608187689249; 1.7332126082002724e+18; 354138665; 1733212608631088930; 1733212608693927714; -56; 54/70; happy; 54
2024-12-03 08:56:49,370 - 08:56:48.719; 31; 1; 135250; 4263744495820; 1733212608802391787; 1.7332126088115942e+18; 396866848; 1733212609286119424; 1733212609347457627; -56; 54/70; happy; 54
2024-12-03 08:56:50,069 - 08:56:49.370; 31; 2; 142603; 4263744495820; 1733212609448096961; 1.7332126094609329e+18; 448317761; 1733212609985471343; 1733212610045205992; -56; 54/70; happy; 54
2024-12-03 08:56:50,666 - 08:56:50.069; 31; 3; 139179; 4263744495820; 1733212610148080724; 1.7332126101701202e+18; 336154848; 1733212610582267789; 1733212610642473113; -56; 54/70; happy; 54
2024-12-03 08:56:51,265 - 08:56:50.666; 31; 4; 150641; 4263744495820; 1733212610743880350; 1.7332126107615624e+18; 343766880; 1733212611180865210; 1733212611241452694; -56; 54/70; happy; 54
2024-12-03 08:56:51,823 - 08:56:51.265; 31; 5; 153171; 4263744495820; 1733212611344279117; 1.7332126113637373e+18; 301296111; 1733212611741041094; 1733212611801159650; -56; 54/70; neutral; 56
2024-12-03 08:56:52,353 - 08:56:51.823; 31; 6; 160830; 4263744495820; 1733212611904376421; 1.7332126119202386e+18; 272573401; 1733212612268868071; 1733212612328563530; -56; 54/70; happy; 54
2024-12-03 08:56:52,863 - 08:56:52.353; 31; 7; 154911; 4263744495820; 1733212612431599136; 1.7332126124456612e+18; 256053557; 1733212612779391049; 1733212612838526009; 53/70; -57; None; 53
2024-12-03 08:56:53,420 - 08:56:52.863; 31; 8; 159371; 4263744495820; 1733212612944763504; 1.7332126129636667e+18; 294419440; 1733212613336687963; 1733212613396590570; -56; 54/70; neutral; 56
2024-12-03 08:56:53,985 - 08:56:53.420; 31; 9; 136689; 4263744495820; 1733212613501348845; 1.7332126135159654e+18; 307309936; 1733212613900585142; 1733212613961085211; -56; 54/70; happy; 54
2024-12-03 08:56:54,530 - 08:56:53.985; 31; 10; 149083; 4263744495820; 1733212614064394235; 1.7332126140820613e+18; 288429516; 1733212614445744493; 1733212614506380069; -56; 54/70; happy; 54
2024-12-03 08:56:55,133 - 08:56:54.530; 32; 0; 140544; 4263744495820; 1733212614608364163; 1.7332126146212877e+18; 351541634; 1733212615049491227; 1733212615109240507; -56; 54/70; happy; 54
2024-12-03 08:56:55,778 - 08:56:55.133; 32; 1; 135250; 4263744495820; 1733212615212307199; 1.7332126152244716e+18; 390797632; 1733212615693386208; 1733212615754053655; -56; 54/70; happy; 54
2024-12-03 08:56:56,471 - 08:56:55.778; 32; 2; 142603; 4263744495820; 1733212615860413213; 1.7332126158723395e+18; 435127570; 1733212616386392648; 1733212616447457416; -56; 54/70; happy; 54
2024-12-03 08:56:57,064 - 08:56:56.471; 32; 3; 139179; 4263744495820; 1733212616550794339; 1.7332126165713743e+18; 334624383; 1733212616983461503; 1733212617042923282; -56; 54/70; happy; 54
2024-12-03 08:56:57,658 - 08:56:57.064; 32; 4; 150641; 4263744495820; 1733212617142830879; 1.7332126171618883e+18; 334875946; 1733212617573732131; 1733212617635156815; -56; 54/70; happy; 54
2024-12-03 08:56:58,199 - 08:56:57.659; 32; 5; 153171; 4263744495820; 1733212617741055943; 1.7332126177579046e+18; 278857082; 1733212618116456105; 1733212618175514596; -56; 54/70; neutral; 56
2024-12-03 08:56:58,737 - 08:56:58.200; 32; 6; 160830; 4263744495820; 1733212618280426207; 1.7332126182957972e+18; 280126510; 1733212618653466572; 1733212618713610336; -51; 59/70; happy; 54
2024-12-03 08:56:59,242 - 08:56:58.738; 32; 7; 154911; 4263744495820; 1733212618816886975; 1.73321261883443e+18; 247891376; 1733212619158505229; 1733212619218153755; -56; 54/70; None; 53
2024-12-03 08:56:59,801 - 08:56:59.242; 32; 8; 159371; 4263744495820; 1733212619320178632; 1.733212619338739e+18; 301866179; 1733212619716792399; 1733212619777527780; -56; 54/70; neutral; 56
2024-12-03 08:57:00,361 - 08:56:59.801; 32; 9; 136689; 4263744495820; 1733212619878787773; 1.7332126198898135e+18; 311162959; 1733212620278482906; 1733212620337097218; -56; 54/70; happy; 54
2024-12-03 08:57:00,921 - 08:57:00.361; 32; 10; 149083; 4263744495820; 1733212620441270463; 1.73321262045934e+18; 296626726; 1733212620837401715; 1733212620897350106; -56; 54/70; happy; 54
2024-12-03 08:57:01,520 - 08:57:00.921; 33; 0; 140544; 4263744495820; 1733212620999844149; 1.7332126210155945e+18; 346033686; 1733212621438427100; 1733212621496931049; -56; 54/70; happy; 54
2024-12-03 08:57:02,172 - 08:57:01.520; 33; 1; 135250; 4263744495820; 1733212621599497917; 1.7332126216120704e+18; 403645827; 1733212622089276611; 1733212622149273524; -56; 54/70; happy; 54
2024-12-03 08:57:02,858 - 08:57:02.172; 33; 2; 142603; 4263744495820; 1733212622252348956; 1.7332126222627684e+18; 435762662; 1733212622775618249; 1733212622834416712; -56; 54/70; happy; 54
2024-12-03 08:57:03,459 - 08:57:02.858; 33; 3; 139179; 4263744495820; 1733212622940409650; 1.7332126229663992e+18; 331287110; 1733212623376349446; 1733212623435638611; -56; 54/70; happy; 54
2024-12-03 08:57:04,069 - 08:57:03.460; 33; 4; 150641; 4263744495820; 1733212623538947601; 1.7332126235536335e+18; 356238699; 1733212623987351297; 1733212624046334533; -56; 54/70; happy; 54
2024-12-03 08:57:04,626 - 08:57:04.070; 33; 5; 153171; 4263744495820; 1733212624147430236; 1.7332126241661934e+18; 299695244; 1733212624541497552; 1733212624602283329; -56; 54/70; neutral; 56
2024-12-03 08:57:05,183 - 08:57:04.626; 33; 6; 160830; 4263744495820; 1733212624704546180; 1.733212624721831e+18; 300763191; 1733212625099164487; 1733212625158872858; -56; 54/70; happy; 54
2024-12-03 08:57:05,692 - 08:57:05.183; 33; 7; 154911; 4263744495820; 1733212625263496398; 1.7332126252800422e+18; 248541005; 1733212625607744915; 1733212625668578915; -56; 54/70; None; 53
2024-12-03 08:57:06,282 - 08:57:05.693; 33; 8; 159371; 4263744495820; 1733212625771346555; 1.7332126257930957e+18; 330797152; 1733212626198889705; 1733212626258045155; -56; 54/70; neutral; 56
2024-12-03 08:57:06,851 - 08:57:06.282; 33; 9; 136689; 4263744495820; 1733212626359370048; 1.733212626375229e+18; 317466559; 1733212626768429149; 1733212626827597505; -56; 54/70; happy; 54
2024-12-03 08:57:07,417 - 08:57:06.851; 33; 10; 149083; 4263744495820; 1733212626930825084; 1.733212626942683e+18; 313734589; 1733212627334683985; 1733212627392943801; -56; 54/70; happy; 54
2024-12-03 08:57:08,030 - 08:57:07.417; 34; 0; 140544; 4263744495820; 1733212627496469804; 1.7332126275117906e+18; 359179386; 1733212627947055047; 1733212628005845343; -56; 54/70; happy; 54
2024-12-03 08:57:08,721 - 08:57:08.031; 34; 1; 135250; 4263744495820; 1733212628111627647; 1.7332126281226478e+18; 439223787; 1733212628637484475; 1733212628698049121; -56; 54/70; happy; 54
2024-12-03 08:57:09,448 - 08:57:08.721; 34; 2; 142603; 4263744495820; 1733212628799432489; 1.733212628820021e+18; 468825530; 1733212629366359512; 1733212629424211718; -56; 54/70; happy; 54
2024-12-03 08:57:10,047 - 08:57:09.449; 34; 3; 139179; 4263744495820; 1733212629527802705; 1.7332126295489408e+18; 337752693; 1733212629963406798; 1733212630022395940; -56; 54/70; happy; 54
2024-12-03 08:57:10,661 - 08:57:10.047; 34; 4; 150641; 4263744495820; 1733212630127330962; 1.7332126301398275e+18; 358425674; 1733212630576787085; 1733212630637294627; -56; 54/70; happy; 54
2024-12-03 08:57:11,217 - 08:57:10.661; 34; 5; 153171; 4263744495820; 1733212630738762887; 1.7332126307580639e+18; 300136661; 1733212631133354900; 1733212631192951259; -56; 54/70; neutral; 56
2024-12-03 08:57:11,763 - 08:57:11.217; 34; 6; 160830; 4263744495820; 1733212631295390840; 1.733212631315554e+18; 287987978; 1733212631680480833; 1733212631739224156; -56; 54/70; happy; 54
2024-12-03 08:57:12,279 - 08:57:11.763; 34; 7; 154911; 4263744495820; 1733212631843492971; 1.7332126318581514e+18; 261382962; 1733212632194628692; 1733212632256139658; -56; 54/70; None; 53
2024-12-03 08:57:12,838 - 08:57:12.279; 34; 8; 159371; 4263744495820; 1733212632360314257; 1.7332126323791388e+18; 299603663; 1733212632754994915; 1733212632814641908; -56; 54/70; neutral; 56
2024-12-03 08:57:13,397 - 08:57:12.838; 34; 9; 136689; 4263744495820; 1733212632915770532; 1.73321263292951e+18; 307474648; 1733212633313589464; 1733212633373875032; -56; 54/70; happy; 54
2024-12-03 08:57:13,939 - 08:57:13.397; 34; 10; 149083; 4263744495820; 1733212633475487030; 1.733212633494177e+18; 285452627; 1733212633856125572; 1733212633916303801; -56; 54/70; happy; 54
2024-12-03 08:57:14,548 - 08:57:13.940; 35; 0; 140544; 4263744495820; 1733212634020446001; 1.73321263403064e+18; 356905290; 1733212634463807404; 1733212634525147714; -56; 54/70; happy; 54
2024-12-03 08:57:15,201 - 08:57:14.549; 35; 1; 135250; 4263744495820; 1733212634628352463; 1.7332126346423713e+18; 397561901; 1733212635117350920; 1733212635177729608; -56; 54/70; happy; 54
2024-12-03 08:57:15,891 - 08:57:15.202; 35; 2; 142603; 4263744495820; 1733212635279164121; 1.733212635293738e+18; 437276445; 1733212635807716572; 1733212635867318754; 55/70; -55; happy; 54
2024-12-03 08:57:16,483 - 08:57:15.891; 35; 3; 139179; 4263744495820; 1733212635972461958; 1.733212635994466e+18; 330032180; 1733212636400410473; 1733212636459493788; -56; 54/70; happy; 54
2024-12-03 08:57:17,068 - 08:57:16.483; 35; 4; 150641; 4263744495820; 1733212636566581752; 1.7332126365768223e+18; 331442452; 1733212636989113526; 1733212637047028471; -56; 54/70; happy; 54
2024-12-03 08:57:17,612 - 08:57:17.068; 35; 5; 153171; 4263744495820; 1733212637148415327; 1.733212637165395e+18; 288144239; 1733212637529435443; 1733212637589121921; -56; 54/70; neutral; 56
2024-12-03 08:57:18,142 - 08:57:17.612; 35; 6; 160830; 4263744495820; 1733212637692083026; 1.7332126377069245e+18; 273791710; 1733212638058532481; 1733212638118892386; -56; 54/70; happy; 54
2024-12-03 08:57:18,662 - 08:57:18.143; 35; 7; 154911; 4263744495820; 1733212638224281769; 1.7332126382416768e+18; 257649972; 1733212638579127939; 1733212638638715846; -56; 54/70; None; 53
2024-12-03 08:57:19,254 - 08:57:18.662; 35; 8; 159371; 4263744495820; 1733212638744374457; 1.7332126387594872e+18; 302568981; 1733212639152103038; 1733212639230560571; -56; 54/70; neutral; 56
2024-12-03 08:57:19,863 - 08:57:19.254; 35; 9; 136689; 4263744495820; 1733212639373634773; 1.7332126393687104e+18; 315634360; 1733212639780453681; 1733212639839623570; -56; 54/70; happy; 54
2024-12-03 08:57:20,410 - 08:57:19.863; 35; 10; 149083; 4263744495820; 1733212639943369069; 1.7332126399559465e+18; 293054928; 1733212640327726063; 1733212640387269291; 55/70; -55; happy; 54
2024-12-03 08:57:21,022 - 08:57:20.411; 36; 0; 140544; 4263744495820; 1733212640492697672; 1.7332126405058721e+18; 354055634; 1733212640937733767; 1733212640999028243; -56; 54/70; happy; 54
2024-12-03 08:57:21,690 - 08:57:21.023; 36; 1; 135250; 4263744495820; 1733212641103615446; 1.7332126411150423e+18; 413026537; 1733212641606153798; 1733212641666535219; -56; 54/70; happy; 54
2024-12-03 08:57:22,388 - 08:57:21.690; 36; 2; 142603; 4263744495820; 1733212641768937016; 1.7332126417817485e+18; 445741690; 1733212642304716371; 1733212642363997958; -56; 54/70; happy; 54
2024-12-03 08:57:22,977 - 08:57:22.388; 36; 3; 139179; 4263744495820; 1733212642467962097; 1.7332126424875313e+18; 331368971; 1733212642895529393; 1733212642953743534; -56; 54/70; happy; 54
2024-12-03 08:57:23,572 - 08:57:22.977; 36; 4; 150641; 4263744495820; 1733212643056375721; 1.7332126430760105e+18; 335195422; 1733212643487468850; 1733212643548570246; 55/70; -55; happy; 54
2024-12-03 08:57:24,115 - 08:57:23.572; 36; 5; 153171; 4263744495820; 1733212643651688439; 1.7332126436695465e+18; 285297315; 1733212644031418476; 1733212644090908633; 53/70; -57; neutral; 56
2024-12-03 08:57:24,658 - 08:57:24.115; 36; 6; 160830; 4263744495820; 1733212644195390163; 1.7332126442151526e+18; 282404838; 1733212644574951374; 1733212644635681695; -56; 54/70; happy; 54
2024-12-03 08:57:25,172 - 08:57:24.659; 36; 7; 154911; 4263744495820; 1733212644740320114; 1.7332126447595945e+18; 250631690; 1733212645087449453; 1733212645148066325; -56; 54/70; None; 53
2024-12-03 08:57:25,737 - 08:57:25.172; 36; 8; 159371; 4263744495820; 1733212645252436713; 1.7332126452707753e+18; 305883383; 1733212645653489234; 1733212645713032522; 53/70; -57; neutral; 56
2024-12-03 08:57:26,297 - 08:57:25.737; 36; 9; 136689; 4263744495820; 1733212645816256204; 1.7332126458283372e+18; 306210518; 1733212646211359550; 1733212646273903492; -56; 54/70; happy; 54
2024-12-03 08:57:26,848 - 08:57:26.297; 36; 10; 149083; 4263744495820; 1733212646375798218; 1.7332126463927368e+18; 295856433; 1733212646766373188; 1733212646824632159; -56; 54/70; happy; 54
2024-12-03 08:57:27,446 - 08:57:26.848; 37; 0; 140544; 4263744495820; 1733212646927317345; 1.7332126469377137e+18; 347467278; 1733212647361636530; 1733212647422933296; -56; 54/70; happy; 54
2024-12-03 08:57:28,112 - 08:57:27.446; 37; 1; 135250; 4263744495820; 1733212647523814206; 1.7332126475405885e+18; 414385739; 1733212648028944832; 1733212648089063351; -56; 54/70; happy; 54
2024-12-03 08:57:28,828 - 08:57:28.113; 37; 2; 142603; 4263744495820; 1733212648192150369; 1.7332126482100892e+18; 459206936; 1733212648745876604; 1733212648804748780; -56; 54/70; happy; 54
2024-12-03 08:57:29,422 - 08:57:28.828; 37; 3; 139179; 4263744495820; 1733212648909431969; 1.7332126489350006e+18; 326657945; 1733212649339289540; 1733212649399238534; 53/70; -57; happy; 54
2024-12-03 08:57:30,024 - 08:57:29.423; 37; 4; 150641; 4263744495820; 1733212649504313513; 1.7332126495185155e+18; 343259552; 1733212649939724959; 1733212649999966724; -56; 54/70; happy; 54
2024-12-03 08:57:30,574 - 08:57:30.024; 37; 5; 153171; 4263744495820; 1733212650103325915; 1.7332126501218867e+18; 291922359; 1733212650490883203; 1733212650550529625; -56; 54/70; neutral; 56
2024-12-03 08:57:31,125 - 08:57:30.574; 37; 6; 160830; 4263744495820; 1733212650655087561; 1.7332126506768876e+18; 286686377; 1733212651039467827; 1733212651100598687; -56; 54/70; happy; 54
2024-12-03 08:57:31,623 - 08:57:31.125; 37; 7; 154911; 4263744495820; 1733212651202965014; 1.733212651218801e+18; 246110957; 1733212651539487477; 1733212651598291260; -56; 54/70; None; 53
2024-12-03 08:57:32,193 - 08:57:31.623; 37; 8; 159371; 4263744495820; 1733212651705270258; 1.7332126517193024e+18; 314095305; 1733212652111694905; 1733212652169822328; -56; 54/70; neutral; 56
2024-12-03 08:57:32,751 - 08:57:32.193; 37; 9; 136689; 4263744495820; 1733212652272592705; 1.733212652284342e+18; 306309769; 1733212652665804437; 1733212652727051046; -56; 54/70; happy; 54
2024-12-03 08:57:33,307 - 08:57:32.751; 37; 10; 149083; 4263744495820; 1733212652831317255; 1.733212652848985e+18; 297255394; 1733212653223003066; 1733212653283198408; -56; 54/70; happy; 54
2024-12-03 08:57:33,917 - 08:57:33.307; 38; 0; 140544; 4263744495820; 1733212653387087430; 1.73321265340123e+18; 355247093; 1733212653834896013; 1733212653894398458; -56; 54/70; happy; 54
2024-12-03 08:57:34,579 - 08:57:33.917; 38; 1; 135250; 4263744495820; 1733212653995955072; 1.733212654005789e+18; 415029770; 1733212654497850642; 1733212654556346475; -56; 54/70; happy; 54
2024-12-03 08:57:35,309 - 08:57:34.580; 38; 2; 142603; 4263744495820; 1733212654659692708; 1.7332126546807096e+18; 467983437; 1733212655225721257; 1733212655285930402; -56; 54/70; happy; 54
2024-12-03 08:57:35,914 - 08:57:35.309; 38; 3; 139179; 4263744495820; 1733212655388838705; 1.7332126554101166e+18; 344554901; 1733212655831866124; 1733212655889996809; -56; 54/70; happy; 54
2024-12-03 08:57:36,523 - 08:57:35.914; 38; 4; 150641; 4263744495820; 1733212655992433047; 1.733212656011726e+18; 351777258; 1733212656439682162; 1733212656499127788; 63/70; -47; happy; 54
2024-12-03 08:57:37,095 - 08:57:36.523; 38; 5; 153171; 4263744495820; 1733212656602852258; 1.7332126566162703e+18; 318484964; 1733212657012651125; 1733212657071250239; -56; 54/70; neutral; 56
2024-12-03 08:57:37,639 - 08:57:37.095; 38; 6; 160830; 4263744495820; 1733212657175651554; 1.7332126571894587e+18; 287371977; 1733212657554108148; 1733212657615646329; -56; 54/70; happy; 54
2024-12-03 08:57:38,164 - 08:57:37.639; 38; 7; 154911; 4263744495820; 1733212657720029109; 1.7332126577332764e+18; 272032182; 1733212658082424621; 1733212658140850536; -56; 54/70; None; 53
2024-12-03 08:57:38,751 - 08:57:38.165; 38; 8; 159371; 4263744495820; 1733212658244356678; 1.733212658263209e+18; 325700880; 1733212658668117407; 1733212658727244763; -56; 54/70; neutral; 56
2024-12-03 08:57:39,340 - 08:57:38.751; 38; 9; 136689; 4263744495820; 1733212658832678696; 1.7332126588473283e+18; 332154623; 1733212659257698660; 1733212659316242608; -56; 54/70; happy; 54
2024-12-03 08:57:39,885 - 08:57:39.341; 38; 10; 149083; 4263744495820; 1733212659419943433; 1.733212659436738e+18; 287813005; 1733212659801385773; 1733212659861573811; -56; 54/70; happy; 54
