2024-11-29 14:32:14,622 - 14:32:14.008; 8; 3; 139179; 11338656834045; 1732887134010071885; 1732887134071352588; 335855565; 1732887134390363035; 1732887134618109324; 0; 70/70; happy; 54
2024-11-29 14:32:15,074 - 14:32:14.622; 8; 4; 150641; 11338656834045; 1732887134624499895; 1732887134719668850; 344856974; 1732887134964804625; 1732887135071136232; 0; 70/70; happy; 54
2024-11-29 14:32:15,545 - 14:32:15.075; 8; 5; 153171; 11338656834045; 1732887135076531292; 1732887135136267010; 281681675; 1732887135377570916; 1732887135444371941; 0; 70/70; neutral; 56
2024-11-29 14:32:16,057 - 14:32:15.545; 8; 6; 160830; 11338656834045; 1732887135546452236; 1732887135628585769; 281726947; 1732887135884681287; 1732887135927695299; 0; 70/70; happy; 54
2024-11-29 14:32:16,403 - 14:32:16.057; 8; 7; 154911; 11338656834045; 1732887136058706699; 1732887136105795345; 251824433; 1732887136331561249; 1732887136399085136; 0; 70/70; None; 53
2024-11-29 14:32:17,009 - 14:32:16.403; 8; 8; 159371; 11338656834045; 1732887136404732571; 1732887136525106223; 293973657; 1732887136740506171; 1732887136793692644; 0; 70/70; neutral; 56
2024-11-29 14:32:17,624 - 14:32:17.009; 8; 9; 136689; 11338656834045; 1732887137011252813; 1732887137107741660; 308120085; 1732887137273862776; 1732887137414600983; 0; 70/70; happy; 54
2024-11-29 14:32:18,052 - 14:32:17.625; 8; 10; 149083; 11338656834045; 1732887137626437728; 1732887137718075769; 298679258; 1732887137948727758; 1732887138047917329; 0; 70/70; happy; 54
2024-11-29 14:32:18,616 - 14:32:18.052; 9; 0; 140544; 11338656834045; 1732887138053975220; 1732887138101225579; 346781895; 1732887138423210034; 1732887138611851090; 0; 70/70; happy; 54
2024-11-29 14:32:19,127 - 14:32:18.616; 9; 1; 135250; 11338656834045; 1732887138618019745; 1732887138757911608; 402735202; 1732887138995427130; 1732887139112149630; 0; 70/70; happy; 54
2024-11-29 14:32:19,844 - 14:32:19.128; 9; 2; 142603; 11338656834045; 1732887139129536435; 1732887139219132804; 436951912; 1732887139568733926; 1732887139840490680; 0; 70/70; happy; 54
2024-11-29 14:32:20,459 - 14:32:19.844; 9; 3; 139179; 11338656834045; 1732887139846245225; 1732887139905613372; 354384063; 1732887140240973905; 1732887140455178975; 0; 70/70; happy; 54
2024-11-29 14:32:20,909 - 14:32:20.460; 9; 4; 150641; 11338656834045; 1732887140464173816; 1732887140525028757; 343130658; 1732887140888939575; 1732887140904737379; 0; 70/70; happy; 54
2024-11-29 14:32:21,381 - 14:32:20.909; 9; 5; 153171; 11338656834045; 1732887140911004747; 1732887140963571671; 284804913; 1732887141250753135; 1732887141276722044; 0; 70/70; neutral; 56
2024-11-29 14:32:21,742 - 14:32:21.382; 9; 6; 160830; 11338656834045; 1732887141383390444; 1732887141430651526; 273554489; 1732887141685377406; 1732887141738846671; 0; 70/70; happy; 54
2024-11-29 14:32:22,096 - 14:32:21.742; 9; 7; 154911; 11338656834045; 1732887141744226537; 1732887141790130712; 255506051; 1732887141990339323; 1732887142081089101; 0; 70/70; None; 53
2024-11-29 14:32:22,643 - 14:32:22.096; 9; 8; 159371; 11338656834045; 1732887142097585058; 1732887142175222612; 300523447; 1732887142381978830; 1732887142477453441; 0; 70/70; neutral; 56
2024-11-29 14:32:23,067 - 14:32:22.644; 9; 9; 136689; 11338656834045; 1732887142645642593; 1732887142737476842; 307957813; 1732887142983675006; 1732887143063115292; 0; 70/70; happy; 54
2024-11-29 14:32:23,532 - 14:32:23.067; 9; 10; 149083; 11338656834045; 1732887143068845274; 1732887143127081558; 288419260; 1732887143377542138; 1732887143444221072; 0; 70/70; happy; 54
2024-11-29 14:32:23,974 - 14:32:23.533; 10; 0; 140544; 11338656834045; 1732887143536575562; 1732887143576757782; 347033528; 1732887143948206551; 1732887143957740763; 0; 70/70; happy; 54
2024-11-29 14:32:24,555 - 14:32:23.974; 10; 1; 135250; 11338656834045; 1732887143976031178; 1732887144035025680; 394077207; 1732887144386202698; 1732887144551042236; 0; 70/70; happy; 54
2024-11-29 14:32:25,272 - 14:32:24.555; 10; 2; 142603; 11338656834045; 1732887144556902436; 1732887144611838842; 454154719; 1732887145046654121; 1732887145268242808; 0; 70/70; happy; 54
